SaleID,ProductID,ProductName,Category,QuantitySold,PricePerUnit,TotalAmount,SaleDate
376,2,Wireless Mouse,Electronics,9,41.39,372.51,2022-11-14
377,3,Mechanical Keyboard,Electronics,10,85.05,850.5,2022-08-08
378,8,Python Programming Book,Books,1,31.56,31.56,2022-10-13
379,10,Noise Cancelling Headphones,Electronics,4,261.25,1045.0,2022-01-24
380,14,Printer All-in-One,Office Supplies,2,91.48,182.96,2022-09-22
381,12,Smartphone X,Electronics,4,832.13,3328.52,2022-04-07
382,5,USB-C Hub,Accessories,7,71.09,497.63,2022-07-07
383,2,Wireless Mouse,Electronics,9,41.89,377.01,2022-10-07
384,11,Webcam HD 1080p,Electronics,9,52.31,470.79,2022-08-01
385,11,Webcam HD 1080p,Electronics,5,93.79,468.95,2022-07-05
386,7,Standing Desk (Electric),Furniture,10,627.89,6278.9,2022-12-20
387,8,Python Programming Book,Books,8,50.41,403.28,2022-08-30
388,7,Standing Desk (Electric),Furniture,4,435.04,1740.16,2022-10-20
389,12,Smartphone X,Electronics,2,690.1,1380.2,2022-04-06
390,6,Office Chair Ergonomic,Furniture,7,361.06,2527.42,2022-09-24
391,8,Python Programming Book,Books,10,29.1,291.0,2022-01-08
392,5,USB-C Hub,Accessories,8,67.77,542.16,2022-02-21
393,5,USB-C Hub,Accessories,1,30.04,30.04,2022-06-30
394,1,"Laptop Pro 13""",Electronics,1,1430.04,1430.04,2022-08-04
395,14,Printer All-in-One,Office Supplies,6,92.36,554.16,2022-11-30
396,12,Smartphone X,Electronics,4,955.49,3821.96,2022-08-28
397,6,Office Chair Ergonomic,Furniture,2,356.29,712.58,2022-09-05
398,9,Cloud Computing Textbook,Books,1,40.18,40.18,2022-01-25
399,7,Standing Desk (Electric),Furniture,5,494.44,2472.2,2022-05-23
400,14,Printer All-in-One,Office Supplies,9,94.6,851.4,2022-09-24
401,10,Noise Cancelling Headphones,Electronics,6,248.3,1489.8,2022-04-18
402,2,Wireless Mouse,Electronics,4,20.03,80.12,2022-04-13
403,14,Printer All-in-One,Office Supplies,1,161.62,161.62,2022-01-02
404,12,Smartphone X,Electronics,1,1095.95,1095.95,2022-07-11
405,15,A4 Printing Paper (Ream),Office Supplies,4,12.88,51.52,2022-07-31
406,5,USB-C Hub,Accessories,9,44.45,400.05,2022-05-28
407,6,Office Chair Ergonomic,Furniture,9,166.52,1498.68,2022-08-03
408,13,Tablet S,Electronics,8,730.61,5844.88,2022-12-04
409,13,Tablet S,Electronics,8,463.24,3705.92,2022-07-06
410,6,Office Chair Ergonomic,Furniture,5,209.28,1046.4,2022-05-19
411,5,USB-C Hub,Accessories,4,50.14,200.56,2022-03-02
412,2,Wireless Mouse,Electronics,4,23.0,92.0,2022-02-01
413,14,Printer All-in-One,Office Supplies,4,128.67,514.68,2022-09-02
414,15,A4 Printing Paper (Ream),Office Supplies,7,6.26,43.82,2022-08-15
415,10,Noise Cancelling Headphones,Electronics,4,117.2,468.8,2022-01-13
416,14,Printer All-in-One,Office Supplies,2,225.82,451.64,2022-10-27
417,14,Printer All-in-One,Office Supplies,5,225.01,1125.05,2022-10-02
418,8,Python Programming Book,Books,7,69.87,489.09,2022-09-03
419,15,A4 Printing Paper (Ream),Office Supplies,2,13.29,26.58,2022-04-20
420,7,Standing Desk (Electric),Furniture,10,458.47,4584.7,2022-11-25
421,5,USB-C Hub,Accessories,6,38.74,232.44,2022-11-03
422,8,Python Programming Book,Books,6,66.2,397.2,2022-08-14
423,14,Printer All-in-One,Office Supplies,7,186.0,1302.0,2022-05-12
424,1,"Laptop Pro 13""",Electronics,9,1266.09,11394.81,2022-05-25
425,5,USB-C Hub,Accessories,3,37.83,113.49,2022-04-02
426,4,"4K UHD Monitor 27""",Electronics,7,375.66,2629.62,2022-07-15
427,12,Smartphone X,Electronics,7,1090.23,7631.61,2022-01-16
428,1,"Laptop Pro 13""",Electronics,9,1081.0,9729.0,2022-11-03
429,10,Noise Cancelling Headphones,Electronics,7,269.26,1884.82,2022-12-20
430,14,Printer All-in-One,Office Supplies,7,106.84,747.88,2022-09-07
431,7,Standing Desk (Electric),Furniture,10,335.51,3355.1,2022-11-26
432,14,Printer All-in-One,Office Supplies,9,150.7,1356.3,2022-12-14
433,10,Noise Cancelling Headphones,Electronics,8,314.46,2515.68,2022-06-15
434,5,USB-C Hub,Accessories,4,57.34,229.36,2022-06-06
435,15,A4 Printing Paper (Ream),Office Supplies,8,5.82,46.56,2022-02-27
436,4,"4K UHD Monitor 27""",Electronics,3,273.22,819.66,2022-05-06
437,6,Office Chair Ergonomic,Furniture,7,377.96,2645.72,2022-09-22
438,9,Cloud Computing Textbook,Books,7,68.85,481.95,2022-01-31
439,7,Standing Desk (Electric),Furniture,8,470.23,3761.84,2022-05-09
440,15,A4 Printing Paper (Ream),Office Supplies,7,7.67,53.69,2022-02-07
441,5,USB-C Hub,Accessories,5,58.1,290.5,2022-09-24
442,5,USB-C Hub,Accessories,7,35.97,251.79,2022-09-29
443,2,Wireless Mouse,Electronics,9,37.54,337.86,2022-11-11
444,13,Tablet S,Electronics,4,684.65,2738.6,2022-12-07
445,7,Standing Desk (Electric),Furniture,2,470.24,940.48,2022-07-27
446,11,Webcam HD 1080p,Electronics,5,50.24,251.2,2022-02-08
447,14,Printer All-in-One,Office Supplies,1,206.09,206.09,2022-09-08
448,6,Office Chair Ergonomic,Furniture,7,152.41,1066.87,2022-01-31
449,14,Printer All-in-One,Office Supplies,7,122.93,860.51,2022-09-13
450,4,"4K UHD Monitor 27""",Electronics,1,342.93,342.93,2022-06-26
451,12,Smartphone X,Electronics,3,917.78,2753.34,2022-03-29
452,10,Noise Cancelling Headphones,Electronics,1,221.66,221.66,2022-01-02
453,1,"Laptop Pro 13""",Electronics,6,1473.52,8841.12,2022-12-10
454,10,Noise Cancelling Headphones,Electronics,10,133.02,1330.2,2022-01-24
455,11,Webcam HD 1080p,Electronics,10,78.39,783.9,2022-11-16
456,3,Mechanical Keyboard,Electronics,10,179.05,1790.5,2022-01-24
457,5,USB-C Hub,Accessories,5,57.48,287.4,2022-09-12
458,12,Smartphone X,Electronics,1,834.04,834.04,2022-09-09
459,10,Noise Cancelling Headphones,Electronics,2,233.67,467.34,2022-02-08
460,8,Python Programming Book,Books,3,37.96,113.88,2022-06-07
461,5,USB-C Hub,Accessories,8,55.91,447.28,2022-09-08
462,13,Tablet S,Electronics,2,570.68,1141.36,2022-04-17
463,8,Python Programming Book,Books,9,29.29,263.61,2022-05-30
464,15,A4 Printing Paper (Ream),Office Supplies,8,6.4,51.2,2022-11-09
465,11,Webcam HD 1080p,Electronics,5,64.63,323.15,2022-03-11
466,15,A4 Printing Paper (Ream),Office Supplies,3,7.65,22.95,2022-08-22
467,12,Smartphone X,Electronics,10,1127.72,11277.2,2022-10-31
468,12,Smartphone X,Electronics,3,682.08,2046.24,2022-06-24
469,3,Mechanical Keyboard,Electronics,10,185.49,1854.9,2022-11-29
470,14,Printer All-in-One,Office Supplies,6,177.72,1066.32,2022-10-22
471,12,Smartphone X,Electronics,3,1132.6,3397.8,2022-09-20
472,15,A4 Printing Paper (Ream),Office Supplies,5,8.67,43.35,2022-12-24
473,1,"Laptop Pro 13""",Electronics,7,1121.32,7849.24,2022-10-27
474,8,Python Programming Book,Books,2,30.31,60.62,2022-09-13
475,6,Office Chair Ergonomic,Furniture,9,213.55,1921.95,2022-11-19
476,9,Cloud Computing Textbook,Books,5,88.56,442.8,2022-08-17
477,14,Printer All-in-One,Office Supplies,9,163.67,1473.03,2022-02-14
478,12,Smartphone X,Electronics,10,621.16,6211.6,2022-10-14
479,12,Smartphone X,Electronics,3,1136.78,3410.34,2022-08-03
480,15,A4 Printing Paper (Ream),Office Supplies,10,6.69,66.9,2022-02-03
481,7,Standing Desk (Electric),Furniture,10,319.32,3193.2,2022-05-19
482,14,Printer All-in-One,Office Supplies,6,101.44,608.64,2022-09-26
483,11,Webcam HD 1080p,Electronics,9,68.66,617.94,2022-10-11
484,4,"4K UHD Monitor 27""",Electronics,8,420.43,3363.44,2022-11-27
485,11,Webcam HD 1080p,Electronics,7,42.02,294.14,2022-02-20
486,9,Cloud Computing Textbook,Books,6,83.81,502.86,2022-05-30
487,10,Noise Cancelling Headphones,Electronics,9,188.96,1700.64,2022-10-25
488,7,Standing Desk (Electric),Furniture,4,564.48,2257.92,2022-12-08
489,4,"4K UHD Monitor 27""",Electronics,10,415.77,4157.7,2022-09-13
490,1,"Laptop Pro 13""",Electronics,7,1088.04,7616.28,2022-09-21
491,2,Wireless Mouse,Electronics,1,35.37,35.37,2022-11-10
492,12,Smartphone X,Electronics,6,824.57,4947.42,2022-03-17
493,6,Office Chair Ergonomic,Furniture,7,207.19,1450.33,2022-08-04
494,10,Noise Cancelling Headphones,Electronics,1,149.78,149.78,2022-03-13
495,4,"4K UHD Monitor 27""",Electronics,6,279.71,1678.26,2022-12-21
496,3,Mechanical Keyboard,Electronics,5,85.93,429.65,2022-09-10
497,9,Cloud Computing Textbook,Books,6,70.48,422.88,2022-10-10
498,11,Webcam HD 1080p,Electronics,6,114.64,687.84,2022-05-10
499,3,Mechanical Keyboard,Electronics,10,168.37,1683.7,2022-05-19
500,2,Wireless Mouse,Electronics,2,35.63,71.26,2022-07-26
