SaleID,ProductID,ProductName,Category,QuantitySold,PricePerUnit,TotalAmount,SaleDate
376,11,Webcam HD 1080p,Electronics,6,62.52,375.12,2025-10-16
377,11,Webcam HD 1080p,Electronics,10,118.31,1183.1,2025-05-15
378,2,Wireless Mouse,Electronics,7,47.45,332.15,2025-02-14
379,13,Tablet S,Electronics,7,758.75,5311.25,2025-02-02
380,14,Printer All-in-One,Office Supplies,8,92.18,737.44,2025-01-17
381,6,Office Chair Ergonomic,Furniture,7,284.64,1992.48,2025-12-20
382,7,Standing Desk (Electric),Furniture,9,468.24,4214.16,2025-09-17
383,10,Noise Cancelling Headphones,Electronics,7,228.43,1599.01,2025-11-22
384,2,Wireless Mouse,Electronics,5,27.57,137.85,2025-05-13
385,8,Python Programming Book,Books,4,68.2,272.8,2025-09-30
386,1,"Laptop Pro 13""",Electronics,4,1136.99,4547.96,2025-03-18
387,7,Standing Desk (Electric),Furniture,5,663.55,3317.75,2025-08-04
388,7,Standing Desk (Electric),Furniture,6,597.54,3585.24,2025-04-04
389,9,Cloud Computing Textbook,Books,5,63.63,318.15,2025-01-11
390,10,Noise Cancelling Headphones,Electronics,5,119.25,596.25,2025-03-17
391,15,A4 Printing Paper (Ream),Office Supplies,10,12.32,123.2,2025-10-16
392,5,USB-C Hub,Accessories,6,77.47,464.82,2025-11-27
393,15,A4 Printing Paper (Ream),Office Supplies,4,9.69,38.76,2025-12-03
394,5,USB-C Hub,Accessories,2,60.03,120.06,2025-04-18
395,4,"4K UHD Monitor 27""",Electronics,6,464.92,2789.52,2025-04-01
396,5,USB-C Hub,Accessories,10,65.41,654.1,2025-03-17
397,13,Tablet S,Electronics,7,653.72,4576.04,2025-08-20
398,13,Tablet S,Electronics,4,523.93,2095.72,2025-11-25
399,10,Noise Cancelling Headphones,Electronics,7,223.35,1563.45,2025-02-16
400,4,"4K UHD Monitor 27""",Electronics,1,327.27,327.27,2025-07-25
401,13,Tablet S,Electronics,1,348.77,348.77,2025-05-23
402,4,"4K UHD Monitor 27""",Electronics,10,414.89,4148.9,2025-12-30
403,10,Noise Cancelling Headphones,Electronics,4,336.74,1346.96,2025-07-01
404,6,Office Chair Ergonomic,Furniture,5,338.04,1690.2,2025-05-29
405,14,Printer All-in-One,Office Supplies,3,168.68,506.04,2025-02-02
406,5,USB-C Hub,Accessories,8,63.04,504.32,2025-04-15
407,15,A4 Printing Paper (Ream),Office Supplies,1,12.75,12.75,2025-04-20
408,8,Python Programming Book,Books,9,66.93,602.37,2025-04-11
409,9,Cloud Computing Textbook,Books,4,74.92,299.68,2025-10-26
410,10,Noise Cancelling Headphones,Electronics,2,185.29,370.58,2025-08-25
411,14,Printer All-in-One,Office Supplies,4,241.66,966.64,2025-08-30
412,2,Wireless Mouse,Electronics,7,28.51,199.57,2025-09-14
413,7,Standing Desk (Electric),Furniture,5,510.91,2554.55,2025-05-02
414,13,Tablet S,Electronics,1,505.43,505.43,2025-12-23
415,4,"4K UHD Monitor 27""",Electronics,4,441.86,1767.44,2025-12-11
416,6,Office Chair Ergonomic,Furniture,3,312.64,937.92,2025-03-15
417,1,"Laptop Pro 13""",Electronics,7,1353.67,9475.69,2025-04-14
418,4,"4K UHD Monitor 27""",Electronics,1,429.32,429.32,2025-05-21
419,1,"Laptop Pro 13""",Electronics,1,901.15,901.15,2025-12-25
420,14,Printer All-in-One,Office Supplies,3,156.04,468.12,2025-01-23
421,9,Cloud Computing Textbook,Books,6,56.03,336.18,2025-07-18
422,8,Python Programming Book,Books,8,56.48,451.84,2025-02-06
423,3,Mechanical Keyboard,Electronics,4,109.99,439.96,2025-07-20
424,15,A4 Printing Paper (Ream),Office Supplies,2,14.93,29.86,2025-01-31
425,10,Noise Cancelling Headphones,Electronics,3,286.89,860.67,2025-05-13
426,5,USB-C Hub,Accessories,8,64.08,512.64,2025-11-03
427,4,"4K UHD Monitor 27""",Electronics,1,489.6,489.6,2025-05-04
428,10,Noise Cancelling Headphones,Electronics,6,175.77,1054.62,2025-03-29
429,4,"4K UHD Monitor 27""",Electronics,9,343.04,3087.36,2025-07-08
430,7,Standing Desk (Electric),Furniture,9,307.01,2763.09,2025-07-15
431,15,A4 Printing Paper (Ream),Office Supplies,3,12.08,36.24,2025-11-01
432,15,A4 Printing Paper (Ream),Office Supplies,10,11.59,115.9,2025-05-01
433,1,"Laptop Pro 13""",Electronics,7,1132.97,7930.79,2025-03-24
434,12,Smartphone X,Electronics,10,754.8,7548.0,2025-11-22
435,4,"4K UHD Monitor 27""",Electronics,9,323.81,2914.29,2025-05-28
436,1,"Laptop Pro 13""",Electronics,9,948.14,8533.26,2025-08-07
437,7,Standing Desk (Electric),Furniture,3,384.28,1152.84,2025-01-25
438,9,Cloud Computing Textbook,Books,2,89.28,178.56,2025-11-09
439,7,Standing Desk (Electric),Furniture,6,691.51,4149.06,2025-07-19
440,15,A4 Printing Paper (Ream),Office Supplies,10,6.31,63.1,2025-07-24
441,6,Office Chair Ergonomic,Furniture,6,296.42,1778.52,2025-09-04
442,13,Tablet S,Electronics,1,406.77,406.77,2025-04-24
443,1,"Laptop Pro 13""",Electronics,6,1080.47,6482.82,2025-01-01
444,1,"Laptop Pro 13""",Electronics,4,1458.66,5834.64,2025-10-25
445,2,Wireless Mouse,Electronics,7,43.57,304.99,2025-06-07
446,12,Smartphone X,Electronics,10,992.73,9927.3,2025-12-12
447,4,"4K UHD Monitor 27""",Electronics,3,448.17,1344.51,2025-09-07
448,8,Python Programming Book,Books,5,55.26,276.3,2025-03-01
449,1,"Laptop Pro 13""",Electronics,2,935.47,1870.94,2025-09-04
450,7,Standing Desk (Electric),Furniture,3,402.82,1208.46,2025-02-18
451,5,USB-C Hub,Accessories,8,62.96,503.68,2025-11-18
452,5,USB-C Hub,Accessories,8,79.29,634.32,2025-05-03
453,6,Office Chair Ergonomic,Furniture,6,158.32,949.92,2025-10-30
454,5,USB-C Hub,Accessories,5,49.76,248.8,2025-09-29
455,2,Wireless Mouse,Electronics,4,35.71,142.84,2025-07-31
456,1,"Laptop Pro 13""",Electronics,3,1019.01,3057.03,2025-06-17
457,2,Wireless Mouse,Electronics,2,43.44,86.88,2025-11-12
458,14,Printer All-in-One,Office Supplies,3,112.46,337.38,2025-11-26
459,6,Office Chair Ergonomic,Furniture,6,275.92,1655.52,2025-10-31
460,13,Tablet S,Electronics,3,668.12,2004.36,2025-11-21
461,14,Printer All-in-One,Office Supplies,9,156.83,1411.47,2025-10-14
462,5,USB-C Hub,Accessories,6,39.18,235.08,2025-04-30
463,5,USB-C Hub,Accessories,2,67.42,134.84,2025-11-06
464,15,A4 Printing Paper (Ream),Office Supplies,9,8.96,80.64,2025-04-10
465,8,Python Programming Book,Books,8,66.57,532.56,2025-05-09
466,10,Noise Cancelling Headphones,Electronics,6,199.18,1195.08,2025-06-29
467,8,Python Programming Book,Books,3,60.89,182.67,2025-03-26
468,11,Webcam HD 1080p,Electronics,3,74.01,222.03,2025-02-19
469,11,Webcam HD 1080p,Electronics,3,76.7,230.1,2025-03-22
470,3,Mechanical Keyboard,Electronics,5,95.84,479.2,2025-01-01
471,14,Printer All-in-One,Office Supplies,1,103.91,103.91,2025-10-28
472,12,Smartphone X,Electronics,8,668.13,5345.04,2025-01-08
473,13,Tablet S,Electronics,10,505.61,5056.1,2025-07-28
474,1,"Laptop Pro 13""",Electronics,9,1163.56,10472.04,2025-11-03
475,6,Office Chair Ergonomic,Furniture,4,347.76,1391.04,2025-08-23
476,10,Noise Cancelling Headphones,Electronics,1,347.93,347.93,2025-04-12
477,11,Webcam HD 1080p,Electronics,7,105.45,738.15,2025-12-14
478,13,Tablet S,Electronics,6,675.93,4055.58,2025-04-24
479,8,Python Programming Book,Books,3,65.79,197.37,2025-12-09
480,15,A4 Printing Paper (Ream),Office Supplies,9,6.02,54.18,2025-11-03
481,13,Tablet S,Electronics,5,703.6,3518.0,2025-12-14
482,8,Python Programming Book,Books,1,68.03,68.03,2025-05-06
483,14,Printer All-in-One,Office Supplies,10,241.54,2415.4,2025-11-02
484,3,Mechanical Keyboard,Electronics,9,157.02,1413.18,2025-04-28
485,7,Standing Desk (Electric),Furniture,2,300.05,600.1,2025-05-03
486,12,Smartphone X,Electronics,4,1181.62,4726.48,2025-11-20
487,6,Office Chair Ergonomic,Furniture,3,251.22,753.66,2025-04-08
488,6,Office Chair Ergonomic,Furniture,4,202.46,809.84,2025-03-08
489,6,Office Chair Ergonomic,Furniture,6,252.17,1513.02,2025-03-27
490,8,Python Programming Book,Books,8,32.17,257.36,2025-05-10
491,3,Mechanical Keyboard,Electronics,7,95.39,667.73,2025-03-27
492,14,Printer All-in-One,Office Supplies,5,212.05,1060.25,2025-11-04
493,6,Office Chair Ergonomic,Furniture,6,162.96,977.76,2025-07-11
494,5,USB-C Hub,Accessories,7,79.84,558.88,2025-06-30
495,6,Office Chair Ergonomic,Furniture,10,192.08,1920.8,2025-01-06
496,2,Wireless Mouse,Electronics,8,22.5,180.0,2025-08-03
497,1,"Laptop Pro 13""",Electronics,7,1370.14,9590.98,2025-02-03
498,10,Noise Cancelling Headphones,Electronics,10,266.64,2666.4,2025-09-15
499,10,Noise Cancelling Headphones,Electronics,9,292.42,2631.78,2025-05-25
500,14,Printer All-in-One,Office Supplies,10,126.45,1264.5,2025-06-10
