SaleID,ProductID,ProductName,Category,QuantitySold,PricePerUnit,TotalAmount,SaleDate
377,12,Smartphone X,Electronics,7,1022.91,7160.37,2021-09-20
378,6,Office Chair Ergonomic,Furniture,1,293.8,293.8,2021-01-17
379,6,Office Chair Ergonomic,Furniture,2,372.32,744.64,2021-01-04
380,5,USB-C Hub,Accessories,4,46.92,187.68,2021-10-22
381,14,Printer All-in-One,Office Supplies,3,114.25,342.75,2021-10-26
382,11,Webcam HD 1080p,Electronics,4,82.71,330.84,2021-03-12
383,5,USB-C Hub,Accessories,4,59.53,238.12,2021-10-22
384,2,Wireless Mouse,Electronics,10,21.99,219.9,2021-08-29
385,14,Printer All-in-One,Office Supplies,5,152.52,762.6,2021-06-18
386,4,"4K UHD Monitor 27""",Electronics,5,309.72,1548.6,2021-01-15
387,7,Standing Desk (Electric),Furniture,1,539.96,539.96,2021-04-27
388,4,"4K UHD Monitor 27""",Electronics,9,416.77,3750.93,2021-05-13
389,5,USB-C Hub,Accessories,5,48.98,244.9,2021-03-26
390,5,USB-C Hub,Accessories,10,49.0,490.0,2021-10-14
391,3,Mechanical Keyboard,Electronics,9,99.84,898.56,2021-06-18
392,15,A4 Printing Paper (Ream),Office Supplies,1,9.11,9.11,2021-09-25
393,11,Webcam HD 1080p,Electronics,5,71.08,355.4,2021-11-11
394,9,Cloud Computing Textbook,Books,8,73.06,584.48,2021-06-27
395,7,Standing Desk (Electric),Furniture,9,355.84,3202.56,2021-07-25
396,11,Webcam HD 1080p,Electronics,3,89.59,268.77,2021-08-04
397,3,Mechanical Keyboard,Electronics,9,92.86,835.74,2021-01-15
398,8,Python Programming Book,Books,2,40.58,81.16,2021-12-24
399,3,Mechanical Keyboard,Electronics,10,140.31,1403.1,2021-09-11
400,2,Wireless Mouse,Electronics,1,39.66,39.66,2021-05-23
401,12,Smartphone X,Electronics,9,724.04,6516.36,2021-10-02
402,9,Cloud Computing Textbook,Books,2,50.09,100.18,2021-02-23
403,9,Cloud Computing Textbook,Books,4,42.52,170.08,2021-01-01
404,8,Python Programming Book,Books,6,32.51,195.06,2021-12-28
405,9,Cloud Computing Textbook,Books,4,44.64,178.56,2021-12-26
406,13,Tablet S,Electronics,2,375.36,750.72,2021-05-15
407,6,Office Chair Ergonomic,Furniture,6,287.96,1727.76,2021-03-19
408,9,Cloud Computing Textbook,Books,6,42.98,257.88,2021-01-25
409,4,"4K UHD Monitor 27""",Electronics,5,354.85,1774.25,2021-02-25
410,10,Noise Cancelling Headphones,Electronics,9,133.87,1204.83,2021-05-02
411,2,Wireless Mouse,Electronics,10,33.86,338.6,2021-04-24
412,1,"Laptop Pro 13""",Electronics,2,963.3,1926.6,2021-06-02
413,1,"Laptop Pro 13""",Electronics,2,1099.52,2199.04,2021-10-15
414,15,A4 Printing Paper (Ream),Office Supplies,2,9.67,19.34,2021-02-09
415,3,Mechanical Keyboard,Electronics,1,123.14,123.14,2021-04-26
416,4,"4K UHD Monitor 27""",Electronics,9,466.32,4196.88,2021-07-19
417,7,Standing Desk (Electric),Furniture,6,433.35,2600.1,2021-11-02
418,1,"Laptop Pro 13""",Electronics,1,1244.1,1244.1,2021-03-13
419,7,Standing Desk (Electric),Furniture,2,633.57,1267.14,2021-08-06
420,9,Cloud Computing Textbook,Books,8,61.98,495.84,2021-08-13
421,2,Wireless Mouse,Electronics,8,24.4,195.2,2021-12-20
422,3,Mechanical Keyboard,Electronics,4,86.48,345.92,2021-06-16
423,12,Smartphone X,Electronics,3,1100.09,3300.27,2021-05-28
424,9,Cloud Computing Textbook,Books,3,64.42,193.26,2021-01-30
425,4,"4K UHD Monitor 27""",Electronics,2,455.63,911.26,2021-04-12
426,8,Python Programming Book,Books,8,51.02,408.16,2021-10-30
427,7,Standing Desk (Electric),Furniture,1,330.37,330.37,2021-07-07
428,11,Webcam HD 1080p,Electronics,4,61.37,245.48,2021-01-21
429,2,Wireless Mouse,Electronics,4,49.03,196.12,2021-12-26
430,12,Smartphone X,Electronics,1,1033.07,1033.07,2021-11-02
431,1,"Laptop Pro 13""",Electronics,3,1171.49,3514.47,2021-07-21
432,11,Webcam HD 1080p,Electronics,10,50.33,503.3,2021-02-07
433,2,Wireless Mouse,Electronics,7,46.57,325.99,2021-06-04
434,8,Python Programming Book,Books,5,50.98,254.9,2021-05-01
435,10,Noise Cancelling Headphones,Electronics,9,175.21,1576.89,2021-12-10
436,3,Mechanical Keyboard,Electronics,9,89.91,809.19,2021-07-21
437,13,Tablet S,Electronics,8,579.48,4635.84,2021-09-17
438,10,Noise Cancelling Headphones,Electronics,9,217.16,1954.44,2021-03-12
439,3,Mechanical Keyboard,Electronics,8,73.22,585.76,2021-09-01
440,11,Webcam HD 1080p,Electronics,3,115.03,345.09,2021-05-11
441,12,Smartphone X,Electronics,9,747.21,6724.89,2021-09-22
442,4,"4K UHD Monitor 27""",Electronics,2,373.96,747.92,2021-02-25
443,4,"4K UHD Monitor 27""",Electronics,6,286.02,1716.12,2021-03-13
444,9,Cloud Computing Textbook,Books,5,87.91,439.55,2021-08-09
445,15,A4 Printing Paper (Ream),Office Supplies,5,9.21,46.05,2021-04-29
446,6,Office Chair Ergonomic,Furniture,7,309.72,2168.04,2021-02-13
447,15,A4 Printing Paper (Ream),Office Supplies,4,10.38,41.52,2021-01-05
448,7,Standing Desk (Electric),Furniture,3,644.85,1934.55,2021-06-13
449,4,"4K UHD Monitor 27""",Electronics,3,320.85,962.55,2021-01-23
450,12,Smartphone X,Electronics,8,625.47,5003.76,2021-03-15
451,15,A4 Printing Paper (Ream),Office Supplies,8,10.57,84.56,2021-08-15
452,5,USB-C Hub,Accessories,5,37.51,187.55,2021-04-29
453,13,Tablet S,Electronics,8,731.57,5852.56,2021-08-12
454,8,Python Programming Book,Books,4,69.61,278.44,2021-10-23
455,11,Webcam HD 1080p,Electronics,8,94.73,757.84,2021-04-27
456,1,"Laptop Pro 13""",Electronics,6,1032.51,6195.06,2021-02-15
457,15,A4 Printing Paper (Ream),Office Supplies,6,5.24,31.44,2021-06-19
458,2,Wireless Mouse,Electronics,5,48.4,242.0,2021-08-29
459,1,"Laptop Pro 13""",Electronics,8,1394.84,11158.72,2021-08-13
460,1,"Laptop Pro 13""",Electronics,1,1498.34,1498.34,2021-11-16
461,8,Python Programming Book,Books,9,69.16,622.44,2021-06-01
462,4,"4K UHD Monitor 27""",Electronics,3,378.14,1134.42,2021-06-07
463,15,A4 Printing Paper (Ream),Office Supplies,8,11.21,89.68,2021-03-10
464,13,Tablet S,Electronics,1,519.19,519.19,2021-04-28
465,5,USB-C Hub,Accessories,9,35.51,319.59,2021-10-12
466,2,Wireless Mouse,Electronics,7,27.47,192.29,2021-06-29
467,15,A4 Printing Paper (Ream),Office Supplies,9,14.78,133.02,2021-06-02
468,7,Standing Desk (Electric),Furniture,1,691.78,691.78,2021-01-20
469,1,"Laptop Pro 13""",Electronics,6,1112.16,6672.96,2021-02-06
470,1,"Laptop Pro 13""",Electronics,4,923.24,3692.96,2021-03-07
471,2,Wireless Mouse,Electronics,2,21.64,43.28,2021-07-31
472,7,Standing Desk (Electric),Furniture,7,315.56,2208.92,2021-10-25
473,7,Standing Desk (Electric),Furniture,10,681.23,6812.3,2021-05-23
474,4,"4K UHD Monitor 27""",Electronics,6,463.34,2780.04,2021-04-25
475,14,Printer All-in-One,Office Supplies,9,241.09,2169.81,2021-07-11
476,4,"4K UHD Monitor 27""",Electronics,4,443.69,1774.76,2021-05-24
477,3,Mechanical Keyboard,Electronics,1,118.5,118.5,2021-08-29
478,10,Noise Cancelling Headphones,Electronics,2,164.92,329.84,2021-11-24
479,1,"Laptop Pro 13""",Electronics,1,926.3,926.3,2021-02-11
480,4,"4K UHD Monitor 27""",Electronics,4,325.57,1302.28,2021-08-07
481,7,Standing Desk (Electric),Furniture,5,542.53,2712.65,2021-05-25
482,2,Wireless Mouse,Electronics,1,46.01,46.01,2021-03-12
483,15,A4 Printing Paper (Ream),Office Supplies,3,13.41,40.23,2021-06-10
484,12,Smartphone X,Electronics,1,985.92,985.92,2021-04-01
485,6,Office Chair Ergonomic,Furniture,8,313.8,2510.4,2021-06-26
486,10,Noise Cancelling Headphones,Electronics,6,331.14,1986.84,2021-09-04
487,11,Webcam HD 1080p,Electronics,1,89.86,89.86,2021-05-29
488,11,Webcam HD 1080p,Electronics,9,65.71,591.39,2021-10-03
489,12,Smartphone X,Electronics,2,956.23,1912.46,2021-07-30
490,9,Cloud Computing Textbook,Books,4,78.46,313.84,2021-06-24
491,10,Noise Cancelling Headphones,Electronics,9,137.43,1236.87,2021-02-12
492,3,Mechanical Keyboard,Electronics,1,193.69,193.69,2021-04-06
493,2,Wireless Mouse,Electronics,2,44.21,88.42,2021-02-11
494,12,Smartphone X,Electronics,9,646.8,5821.2,2021-10-20
495,4,"4K UHD Monitor 27""",Electronics,6,441.2,2647.2,2021-01-15
496,5,USB-C Hub,Accessories,2,32.2,64.4,2021-05-08
497,12,Smartphone X,Electronics,10,712.76,7127.6,2021-04-20
498,4,"4K UHD Monitor 27""",Electronics,4,322.98,1291.92,2021-05-24
499,3,Mechanical Keyboard,Electronics,4,138.91,555.64,2021-01-22
500,6,Office Chair Ergonomic,Furniture,8,255.32,2042.56,2021-08-18
